year,state_fips,county_fips,n_patents,n_inventors
2013,31,111,2,3
2013,31,119,5,7
2013,31,121,1,1
2013,31,123,1,2
2013,31,131,1,1
2013,31,137,9,1
2013,31,139,11,7
2013,31,141,13,14
2013,31,143,1,1
2013,31,145,4,1
2013,31,151,1,1
2013,31,153,22,22
2013,31,155,5,5
2013,31,157,5,3
2013,31,159,7,5
2013,31,173,2,3
2013,31,175,1,1
2013,31,177,3,3
2013,31,181,1,1
2013,31,185,16,3
2013,32,1,4,2
2013,32,3,695,574
2013,32,5,52,46
2013,32,7,7,10
2013,32,15,1,1
2013,32,19,5,4
2013,32,27,4,2
2013,32,31,368,409
2013,32,33,1,1
2013,32,510,62,41
2013,33,1,18,18
2013,33,3,33,19
2013,33,5,42,34
2013,33,7,3,3
2013,33,9,131,132
2013,33,11,902,665
2013,33,13,152,88
2013,33,15,536,378
2013,33,17,108,87
2013,33,19,43,29
2013,34,1,22,21
2013,34,3,1003,693
2013,34,5,302,209
2013,34,7,211,151
2013,34,9,18,14
2013,34,11,17,18
2013,34,13,506,335
2013,34,15,120,101
2013,34,17,522,321
2013,34,19,487,319
2013,34,21,1040,712
2013,34,23,1105,819
2013,34,25,996,665
2013,34,27,1243,780
2013,34,29,144,107
2013,34,31,292,178
2013,34,33,12,6
2013,34,35,909,614
2013,34,37,386,281
2013,34,39,836,553
2013,34,41,292,179
2013,35,1,387,509
2013,35,3,1,1
2013,35,5,4,4
2013,35,7,2,1
2013,35,9,8,7
2013,35,13,37,39
2013,35,15,4,4
2013,35,17,5,4
2013,35,25,3,2
2013,35,27,1,1
2013,35,28,100,85
2013,35,29,1,1
2013,35,35,4,3
2013,35,39,2,2
2013,35,43,70,49
2013,35,45,15,11
2013,35,47,4,4
2013,35,49,146,93
2013,35,51,2,2
2013,35,53,5,5
2013,35,55,5,4
2013,35,57,1,1
2013,35,61,6,6
2013,36,1,697,383
2013,36,3,12,13
2013,36,5,105,73
2013,36,7,147,137
2013,36,9,15,17
2013,36,11,58,38
2013,36,13,29,29
2013,36,15,187,141
2013,36,17,6,6
2013,36,19,20,12
2013,36,21,64,45
2013,36,23,40,14
2013,36,25,3,3
2013,36,27,1292,780
2013,36,29,399,425
2013,36,31,5,4
2013,36,33,7,10
2013,36,35,33,15
2013,36,37,15,14
2013,36,39,22,13
2013,36,41,2,2
2013,36,43,9,8
2013,36,45,9,9
2013,36,47,781,612
2013,36,49,1,4
2013,36,51,27,25
2013,36,53,52,36
2013,36,55,1158,1101
2013,36,57,24,19
2013,36,59,949,654
2013,36,61,2715,2189
2013,36,63,82,74
2013,36,65,56,46
2013,36,67,369,377
2013,36,69,106,70
2013,36,71,259,137
2013,36,73,12,8
2013,36,75,23,12
2013,36,77,20,18
2013,36,79,350,126
2013,36,81,12,10
2013,36,83,219,123
2013,36,85,120,82
2013,36,87,279,193
2013,36,89,102,50
2013,36,91,712,524
2013,36,93,755,547
2013,36,95,13,8
2013,36,97,22,8
2013,36,99,7,7
2013,36,101,267,280
2013,36,103,882,716
2013,36,105,6,6
2013,36,107,49,43
2013,36,109,203,240
2013,36,111,237,136
2013,36,113,71,47
2013,36,115,13,10
2013,36,117,147,88
2013,36,119,2560,1459
2013,36,121,23,9
2013,36,123,22,10
2013,37,1,46,42
2013,37,3,11,8
2013,37,9,7,7
2013,37,11,3,4
2013,37,13,16,13
2013,37,17,1,1
2013,37,19,16,13
2013,37,21,68,60
2013,37,23,19,11
2013,37,25,88,56
2013,37,27,34,21
2013,37,29,6,5
2013,37,31,5,6
2013,37,33,2,2
2013,37,35,147,99
2013,37,37,97,33
2013,37,39,2,2
2013,37,41,2,2
2013,37,43,1,1
2013,37,45,4,3
2013,37,47,6,6
2013,37,49,21,17
2013,37,51,16,17
2013,37,53,1,1
2013,37,55,11,8
2013,37,57,35,23
2013,37,59,29,21
2013,37,63,770,525
2013,37,65,1,1
2013,37,67,238,241
2013,37,69,25,14
2013,37,71,53,35
2013,37,77,65,6
2013,37,79,1,1
2013,37,81,321,257
2013,37,83,7,7
2013,37,85,16,10
2013,37,87,10,10
2013,37,89,64,35
2013,37,93,2,2
2013,37,95,1,1
2013,37,97,70,59
2013,37,99,7,4
2013,37,101,60,42
2013,37,105,26,16
2013,37,107,6,10
2013,37,109,54,18
2013,37,111,6,12
2013,37,115,7,6
2013,37,119,617,545
2013,37,121,6,6
2013,37,125,42,26
2013,37,127,17,19
2013,37,129,62,82
2013,37,131,3,3
2013,37,133,11,10
2013,37,135,636,439
2013,37,137,2,2
2013,37,139,1,1
2013,37,141,3,3
2013,37,143,2,1
2013,37,145,42,11
2013,37,147,84,58
2013,37,149,3,2
2013,37,151,13,15
2013,37,153,2,2
2013,37,155,2,1
2013,37,157,24,8
2013,37,159,16,17
2013,37,161,20,9
2013,37,163,3,3
2013,37,165,4,5
2013,37,167,11,12
2013,37,169,12,8
2013,37,171,17,11
2013,37,173,1,2
2013,37,175,14,10
2013,37,177,1,1
2013,37,179,139,94
2013,37,181,4,4
2013,37,183,2617,2228
2013,37,189,15,14
2013,37,191,7,8
2013,37,193,10,6
2013,37,195,7,7
2013,37,197,15,13
2013,37,199,3,2
2013,38,5,2,1
2013,38,15,5,7
2013,38,17,90,93
2013,38,29,3,3
2013,38,39,1,1
2013,38,43,1,1
2013,38,51,1,2
2013,38,53,2,2
2013,38,59,3,2
2013,38,61,1,1
2013,38,65,2,1
2013,38,67,2,3
2013,38,77,7,8
2013,38,79,1,1
2013,38,89,4,10
2013,38,93,6,5
2013,38,95,1,1
2013,38,97,14,22
2013,38,103,2,1
2013,38,105,5,2
2013,39,3,14,10
2013,39,5,19,13
2013,39,7,13,7
2013,39,9,25,30
2013,39,11,15,18
2013,39,13,11,9
2013,39,15,5,5
2013,39,17,263,155
2013,39,19,6,4
2013,39,21,10,9
2013,39,23,25,21
2013,39,25,121,58
2013,39,27,41,33
2013,39,29,24,19
2013,39,31,3,5
2013,39,33,8,6
2013,39,35,1152,1096
2013,39,37,46,30
2013,39,39,8,9
2013,39,41,192,146
2013,39,43,27,22
2013,39,45,117,77
2013,39,47,1,1
2013,39,49,695,803
2013,39,51,7,5
2013,39,55,188,86
2013,39,57,112,92
2013,39,59,14,16
2013,39,61,1136,1101
2013,39,63,44,26
2013,39,65,8,5
2013,39,67,32,16
2013,39,69,3,3
2013,39,71,100,7
2013,39,73,14,12
2013,39,75,1,1
2013,39,77,18,19
2013,39,79,1,1
2013,39,81,2,2
2013,39,83,8,6
2013,39,85,224,167
2013,39,87,3,4
2013,39,89,70,59
2013,39,91,18,16
2013,39,93,198,173
2013,39,95,261,228
2013,39,97,39,31
2013,39,99,44,46
2013,39,101,8,8
2013,39,103,256,172
2013,39,105,3,3
2013,39,107,14,14
2013,39,109,174,76
2013,39,111,13,7
2013,39,113,290,232
2013,39,117,2,2
2013,39,119,3,3
2013,39,121,1,1
2013,39,123,6,6
2013,39,125,2,2
2013,39,127,4,3
2013,39,129,9,6
2013,39,131,3,3
2013,39,133,173,123
2013,39,135,17,22
2013,39,137,14,8
2013,39,139,17,19
2013,39,141,15,12
2013,39,143,17,13
2013,39,145,5,7
2013,39,147,9,8
2013,39,149,38,26
2013,39,151,282,272
2013,39,153,717,520
2013,39,155,36,40
2013,39,157,50,27
2013,39,159,74,63
2013,39,161,2,1
2013,39,163,6,1
2013,39,165,483,331
2013,39,167,12,15
2013,39,169,100,77
2013,39,171,10,10
2013,39,173,112,90
2013,39,175,2,1
2013,40,1,1,1
2013,40,9,2,3
2013,40,11,7,5
2013,40,13,4,3
2013,40,15,4,1
2013,40,17,27,19
2013,40,19,9,5
2013,40,21,2,3
2013,40,23,9,6
2013,40,27,55,50
2013,40,29,1,1
2013,40,31,13,10
2013,40,33,2,1
2013,40,35,4,5
2013,40,37,18,12
2013,40,39,7,7
2013,40,41,8,6
2013,40,43,1,1
2013,40,45,1,2
2013,40,47,4,4
2013,40,49,5,7
2013,40,51,31,11
2013,40,61,1,1
2013,40,65,2,1
2013,40,67,17,2
2013,40,71,2,2
2013,40,73,1,1
2013,40,77,2,2
2013,40,79,10,5
2013,40,83,8,5
2013,40,85,1,1
2013,40,87,6,5
2013,40,95,3,3
2013,40,97,5,5
2013,40,101,3,3
2013,40,103,6,11
2013,40,107,2,2
2013,40,109,195,185
2013,40,111,2,2
2013,40,113,5,4
2013,40,115,3,2
2013,40,117,1,1
2013,40,119,26,31
2013,40,121,2,2
2013,40,123,7,10
2013,40,125,6,7
2013,40,131,28,26
2013,40,133,2,4
2013,40,137,116,87
2013,40,143,223,229
2013,40,145,6,6
2013,40,147,85,94
2013,40,153,4,2
2013,41,1,3,2
2013,41,3,231,244
2013,41,5,641,410
2013,41,7,5,6
2013,41,9,20,10
2013,41,11,7,7
2013,41,13,2,2
2013,41,15,1,1
2013,41,17,84,95
2013,41,19,7,6
2013,41,25,5,6
2013,41,27,21,20
2013,41,29,63,48
2013,41,31,5,9
2013,41,33,15,13
2013,41,35,11,10
2013,41,39,144,139
2013,41,41,6,8
2013,41,43,73,56
2013,41,45,2,3
2013,41,47,63,49
2013,41,49,2,1
2013,41,51,2298,1609
2013,41,53,22,13
2013,41,57,2,4
2013,41,59,10,10
2013,41,61,3,3
2013,41,63,1,1
2013,41,65,1,1
2013,41,67,1774,1277
2013,41,71,66,59
2013,42,1,26,17
2013,42,3,1199,1322
2013,42,5,19,11
2013,42,7,55,42
2013,42,9,7,5
2013,42,11,138,118
2013,42,13,11,13
2013,42,15,19,18
2013,42,17,874,613
2013,42,19,119,88
2013,42,21,35,37
2013,42,25,10,12
2013,42,27,178,185
2013,42,29,865,692
2013,42,31,6,3
2013,42,33,13,11
2013,42,35,39,14
2013,42,37,17,15
2013,42,39,29,21
2013,42,41,105,77
2013,42,43,197,152
2013,42,45,642,456
2013,42,47,1,1
2013,42,49,124,137
2013,42,51,55,43
2013,42,55,30,31
2013,42,57,3,2
2013,42,59,2,2
2013,42,61,36,22
2013,42,63,12,9
2013,42,65,4,3
2013,42,67,3,3
2013,42,69,44,41
2013,42,71,265,248
2013,42,73,40,33
2013,42,75,43,35
2013,42,77,334,256
2013,42,79,80,57
2013,42,81,28,22
2013,42,83,7,10
2013,42,85,45,37
2013,42,87,7,6
2013,42,89,56,45
2013,42,91,1115,1008
2013,42,95,385,261
2013,42,97,10,10
2013,42,99,15,8
2013,42,101,473,401
2013,42,103,11,5
2013,42,105,1,1
2013,42,107,23,22
2013,42,109,9,7
2013,42,111,11,19
2013,42,115,16,11
2013,42,117,15,13
2013,42,119,13,10
2013,42,121,78,50
2013,42,123,8,8
2013,42,125,140,96
2013,42,127,10,8
2013,42,129,289,279
2013,42,131,6,4
2013,42,133,191,155
2013,44,1,70,41
2013,44,3,142,96
2013,44,5,77,42
2013,44,7,475,326
2013,44,9,107,93
2013,45,1,3,2
2013,45,3,26,42
2013,45,5,21,22
2013,45,7,126,92
2013,45,13,28,24
2013,45,15,17,12
2013,45,19,134,135
2013,45,21,3,3
2013,45,23,2,2
2013,45,25,3,3
2013,45,29,5,4
2013,45,31,10,9
2013,45,33,1,1
2013,45,35,24,29
2013,45,39,2,2
2013,45,41,29,40
2013,45,43,8,8
2013,45,45,643,662
2013,45,47,15,24
2013,45,49,1,1
2013,45,51,26,25
2013,45,53,4,4
2013,45,55,8,6
2013,45,57,9,9
2013,45,59,8,8
2013,45,63,75,66
2013,45,65,2,2
2013,45,69,1,1
2013,45,71,4,3
2013,45,73,31,29
2013,45,75,4,4
2013,45,77,115,72
2013,45,79,101,87
2013,45,81,1,1
2013,45,83,118,89
2013,45,85,6,5
2013,45,89,3,2
2013,45,91,140,101
2013,46,3,3,1
2013,46,5,3,6
2013,46,11,28,29
2013,46,13,3,3
2013,46,19,1,1
2013,46,25,1,1
2013,46,27,2,3
2013,46,29,4,4
2013,46,33,1,1
2013,46,35,6,8
2013,46,39,1,1
2013,46,47,1,1
2013,46,57,1,1
2013,46,59,1,2
2013,46,65,2,3
2013,46,67,2,3
2013,46,73,1,1
2013,46,77,4,5
2013,46,81,6,6
2013,46,83,16,11
2013,46,87,1,1
2013,46,91,1,2
2013,46,93,9,6
2013,46,99,91,73
2013,46,103,15,25
2013,46,109,1,1
2013,46,123,1,1
2013,46,127,12,13
2013,46,135,8,11
2013,47,1,89,109
2013,47,3,4,7
2013,47,5,1,1
2013,47,9,20,18
2013,47,11,13,17
2013,47,13,9,8
2013,47,15,1,1
2013,47,19,15,8
2013,47,21,6,4
2013,47,23,2,2
2013,47,25,2,2
2013,47,29,2,2
2013,47,31,7,6
2013,47,35,2,3
2013,47,37,232,261
2013,47,39,5,2
2013,47,43,5,2
2013,47,45,8,3
2013,47,47,6,6
2013,47,51,9,7
2013,47,53,8,10
2013,47,55,4,4
2013,47,57,2,2
2013,47,59,19,12
2013,47,61,1,1
2013,47,63,14,10
2013,47,65,91,98
2013,47,69,9,6
2013,47,71,3,3
2013,47,73,10,5
2013,47,75,2,1
2013,47,77,4,5
2013,47,79,4,4
2013,47,81,3,2
2013,47,83,4,3
2013,47,89,15,8
2013,47,91,1,1
2013,47,93,313,340
2013,47,97,14,15
2013,47,99,4,3
2013,47,103,11,8
2013,47,105,28,21
2013,47,107,5,5
2013,47,109,1,1
2013,47,111,2,2
2013,47,113,28,30
2013,47,117,1,1
2013,47,119,19,16
2013,47,121,1,1
2013,47,123,2,2
2013,47,125,7,7
2013,47,127,1,1
2013,47,131,12,5
2013,47,135,2,2
2013,47,137,1,1
2013,47,139,1,1
2013,47,141,31,49
2013,47,145,12,12
2013,47,147,7,6
2013,47,149,59,60
2013,47,151,2,1
2013,47,153,3,1
2013,47,155,4,5
2013,47,157,382,403
2013,47,159,3,3
2013,47,163,72,86
2013,47,165,31,34
2013,47,167,19,11
2013,47,169,10,8
2013,47,171,2,2
2013,47,175,3,1
2013,47,177,3,4
2013,47,179,40,43
2013,47,181,1,1
2013,47,187,131,136
2013,47,189,19,17
2013,48,1,3,3
2013,48,3,1,2
2013,48,7,1,1
2013,48,13,3,1
2013,48,15,12,10
2013,48,19,5,4
2013,48,21,33,23
2013,48,23,1,1
2013,48,25,1,1
2013,48,27,31,30
2013,48,29,493,550
2013,48,31,4,3
2013,48,35,6,5
2013,48,37,4,4
2013,48,39,378,320
2013,48,41,157,173
2013,48,43,5,5
2013,48,49,3,3
2013,48,53,50,33
2013,48,55,6,6
2013,48,57,3,6
2013,48,59,2,1
2013,48,61,9,8
2013,48,65,1,1
2013,48,67,1,1
2013,48,69,2,2
2013,48,71,4,3
2013,48,85,1782,1170
2013,48,89,2,1
2013,48,91,52,36
2013,48,93,3,3
2013,48,97,9,7
2013,48,99,2,2
2013,48,107,5,4
2013,48,113,2010,1551
2013,48,117,9,2
2013,48,121,581,344
2013,48,123,1,1
2013,48,133,1,1
2013,48,135,26,23
2013,48,139,46,37
2013,48,141,56,70
2013,48,143,3,4
2013,48,145,1,1
2013,48,147,12,9
2013,48,149,5,4
2013,48,157,750,615
2013,48,159,1,1
2013,48,161,1,2
2013,48,163,1,1
2013,48,165,1,1
2013,48,167,251,199
2013,48,171,7,7
2013,48,177,1,1
2013,48,179,4,5
2013,48,181,37,32
2013,48,183,31,38
2013,48,185,8,10
2013,48,187,33,30
2013,48,189,3,3
2013,48,199,10,8
2013,48,201,3482,3525
2013,48,203,12,10
2013,48,209,158,93
2013,48,211,2,2
2013,48,213,17,17
2013,48,215,9,11
2013,48,217,7,8
2013,48,219,4,5
2013,48,221,17,15
2013,48,223,3,4
2013,48,225,2,2
2013,48,227,4,3
2013,48,231,43,14
2013,48,233,1,2
2013,48,237,4,1
2013,48,245,26,18
2013,48,249,1,1
2013,48,251,53,42
2013,48,253,1,1
2013,48,255,4,2
2013,48,257,29,19
2013,48,259,38,32
2013,48,265,8,7
2013,48,273,1,1
2013,48,277,14,10
2013,48,285,1,1
2013,48,289,1,1
2013,48,291,15,13
2013,48,293,2,2
2013,48,297,1,1
2013,48,299,3,3
2013,48,303,42,55
2013,48,305,6,2
2013,48,307,1,1
2013,48,309,29,34
2013,48,313,4,4
2013,48,321,2,2
2013,48,325,4,5
2013,48,329,47,39
2013,48,331,12,8
2013,48,333,1,1
2013,48,339,633,425
2013,48,343,1,1
2013,48,347,3,2
2013,48,349,5,6
2013,48,351,1,1
2013,48,355,33,25
2013,48,359,1,1
2013,48,361,11,12
2013,48,363,4,2
2013,48,365,2,2
2013,48,367,65,30
2013,48,373,7,7
2013,48,375,25,21
2013,48,377,2,1
2013,48,379,2,2
2013,48,381,3,3
2013,48,395,3,3
2013,48,397,72,46
2013,48,401,1,2
2013,48,403,3,1
2013,48,407,2,2
2013,48,409,13,4
2013,48,411,2,3
2013,48,415,5,3
2013,48,417,2,1
2013,48,423,34,29
2013,48,425,4,3
2013,48,427,15,16
2013,48,429,1,1
2013,48,435,1,1
2013,48,437,1,1
2013,48,439,965,772
2013,48,441,10,8
2013,48,449,1,1
2013,48,451,8,8
2013,48,453,3217,2809
2013,48,457,1,1
2013,48,459,8,5
2013,48,461,1,1
2013,48,465,1,1
2013,48,467,5,5
2013,48,469,5,3
2013,48,471,7,6
2013,48,473,49,29
2013,48,477,2,2
2013,48,479,5,6
2013,48,481,4,4
2013,48,485,22,19
2013,48,487,1,2
2013,48,491,1154,692
2013,48,493,5,6
2013,48,497,11,10
2013,48,499,13,10
2013,48,503,5,2
2013,49,1,2,2
2013,49,3,30,22
2013,49,5,140,122
2013,49,7,1,1
2013,49,11,298,207
2013,49,13,2,2
2013,49,15,3,1
2013,49,17,1,1
2013,49,19,1,1
2013,49,21,16,12
2013,49,23,3,2
2013,49,27,3,4
2013,49,29,13,11
2013,49,35,886,974
2013,49,39,6,7
2013,49,41,3,3
2013,49,43,82,62
2013,49,45,11,10
2013,49,47,12,8
2013,49,49,554,553
2013,49,51,21,18
2013,49,53,46,38
2013,49,57,92,86
2013,50,1,34,21
2013,50,3,18,12
2013,50,5,18,15
2013,50,7,583,415
2013,50,9,1,1
2013,50,11,41,26
2013,50,13,24,5
2013,50,15,18,13
2013,50,17,17,10
2013,50,19,2,2
2013,50,21,35,18
2013,50,23,37,28
2013,50,25,10,13
2013,50,27,72,39
2013,51,1,4,4
2013,51,3,38,29
2013,51,5,2,2
2013,51,7,1,1
2013,51,9,8,8
2013,51,11,1,1
2013,51,13,258,173
2013,51,15,11,9
2013,51,17,1,1
2013,51,19,65,47
2013,51,21,3,3
2013,51,23,24,16
2013,51,25,2,1
2013,51,29,1,2
2013,51,31,5,4
2013,51,33,8,4
2013,51,36,1,1
2013,51,37,5,1
2013,51,41,181,149
2013,51,43,4,3
2013,51,45,1,1
2013,51,47,11,7
2013,51,53,1,1
2013,51,59,1058,776
2013,51,61,24,22
2013,51,63,1,1
2013,51,65,6,6
2013,51,67,6,6
2013,51,69,17,13
2013,51,71,4,2
2013,51,73,6,6
2013,51,75,16,7
2013,51,79,7,4
2013,51,83,10,8
2013,51,85,57,39
2013,51,87,98,79
2013,51,89,8,5
2013,51,93,15,9
2013,51,95,6,4
2013,51,99,13,15
2013,51,101,5,5
2013,51,103,13,7
2013,51,107,487,334
2013,51,109,15,8
2013,51,111,6,2
2013,51,113,1,1
2013,51,117,4,2
2013,51,119,2,2
2013,51,121,122,159
2013,51,125,2,2
2013,51,127,5,3
2013,51,135,11,6
2013,51,137,9,7
2013,51,141,4,1
2013,51,143,2,3
2013,51,145,23,10
2013,51,149,3,3
2013,51,153,137,49
2013,51,155,5,4
2013,51,157,7,3
2013,51,161,4,5
2013,51,165,10,7
2013,51,167,2,2
2013,51,171,7,4
2013,51,173,1,3
2013,51,175,2,2
2013,51,177,6,5
2013,51,181,1,1
2013,51,185,2,2
2013,51,187,11,11
2013,51,193,2,2
2013,51,195,5,5
2013,51,197,4,4
2013,51,199,41,46
2013,51,510,166,155
2013,51,520,6,6
2013,51,540,178,169
2013,51,550,26,20
2013,51,570,3,3
2013,51,580,6,5
2013,51,590,6,7
2013,51,600,183,132
2013,51,610,102,61
2013,51,630,40,40
2013,51,640,1,1
2013,51,650,24,21
2013,51,660,3,2
2013,51,670,15,3
2013,51,678,12,7
2013,51,680,43,40
2013,51,683,70,41
2013,51,685,4,4
2013,51,690,7,9
2013,51,700,32,29
2013,51,710,31,32
2013,51,730,4,4
2013,51,735,14,12
2013,51,740,2,2
2013,51,750,9,7
2013,51,760,176,183
2013,51,770,80,62
2013,51,775,47,51
2013,51,790,11,5
2013,51,800,6,7
2013,51,810,87,94
2013,51,820,9,10
2013,51,830,48,41
2013,51,840,25,21
2013,53,1,1,1
2013,53,3,1,1
2013,53,5,129,216
2013,53,7,7,7
2013,53,9,17,11
2013,53,11,414,313
2013,53,15,17,18
2013,53,17,8,9
2013,53,19,1,1
2013,53,21,20,13
2013,53,25,9,8
2013,53,27,12,14
2013,53,29,34,30
2013,53,31,17,17
2013,53,33,6973,9018
2013,53,35,236,138
2013,53,37,1,1
2013,53,39,13,12
2013,53,41,6,7
2013,53,43,1,2
2013,53,45,18,11
2013,53,47,6,6
2013,53,49,3,4
2013,53,51,1,1
2013,53,53,414,258
2013,53,55,19,8
2013,53,57,56,48
2013,53,59,13,5
2013,53,61,925,665
2013,53,63,163,152
2013,53,65,17,17
2013,53,67,114,65
2013,53,71,20,28
2013,53,73,134,123
2013,53,75,70,105
2013,53,77,21,22
2013,54,3,11,10
2013,54,9,6,2
2013,54,11,9,9
2013,54,19,1,1
2013,54,25,1,2
2013,54,29,1,1
2013,54,33,2,2
2013,54,35,3,3
2013,54,37,23,14
2013,54,39,33,34
2013,54,49,1,1
2013,54,51,1,1
2013,54,55,2,2
2013,54,57,3,2
2013,54,59,3,2
2013,54,61,39,45
2013,54,63,5,5
2013,54,65,2,2
2013,54,67,3,4
2013,54,69,6,7
2013,54,73,2,2
2013,54,79,9,9
2013,54,81,9,7
2013,54,83,1,1
2013,54,85,1,1
2013,54,89,2,3
2013,54,91,1,1
2013,54,97,1,2
2013,54,105,1,1
2013,54,107,25,18
2013,54,109,2,2
2013,55,3,4,2
2013,55,5,9,16
2013,55,7,4,2
2013,55,9,86,80
2013,55,11,11,5
2013,55,13,7,5
2013,55,15,33,20
2013,55,17,50,44
2013,55,19,4,4
2013,55,21,16,17
2013,55,23,2,2
2013,55,25,829,936
2013,55,27,50,27
2013,55,29,11,11
2013,55,31,25,21
2013,55,33,25,21
2013,55,35,39,33
2013,55,37,1,1
2013,55,39,56,53
2013,55,41,2,2
2013,55,43,19,16
2013,55,45,8,8
2013,55,47,13,8
2013,55,49,16,8
2013,55,51,5,4
2013,55,53,4,2
2013,55,55,59,44
2013,55,57,2,4
2013,55,59,138,93
2013,55,61,9,12
2013,55,63,56,60
2013,55,65,9,5
2013,55,67,5,5
2013,55,69,5,4
2013,55,71,60,48
2013,55,73,40,51
2013,55,75,9,11
2013,55,77,3,2
2013,55,79,660,501
2013,55,81,41,19
2013,55,83,11,6
2013,55,85,3,5
2013,55,87,293,258
2013,55,89,257,145
2013,55,91,2,2
2013,55,93,81,54
2013,55,95,16,17
2013,55,97,17,18
2013,55,99,4,4
2013,55,101,291,180
2013,55,103,2,2
2013,55,105,75,42
2013,55,107,1,1
2013,55,109,196,126
2013,55,111,25,19
2013,55,113,1,1
2013,55,115,10,6
2013,55,117,201,167
2013,55,119,3,2
2013,55,121,26,20
2013,55,123,9,9
2013,55,125,7,11
2013,55,127,59,51
2013,55,129,8,8
2013,55,131,228,156
2013,55,133,573,543
2013,55,135,45,28
2013,55,137,4,2
2013,55,139,240,247
2013,55,141,14,15
2013,56,1,22,30
2013,56,3,7,1
2013,56,5,5,8
2013,56,7,2,1
2013,56,9,5,5
2013,56,13,3,3
2013,56,15,1,1
2013,56,17,1,2
2013,56,19,4,2
2013,56,21,21,14
2013,56,23,2,4
2013,56,25,15,12
2013,56,29,14,14
2013,56,31,5,3
2013,56,33,6,5
2013,56,35,1,2
2013,56,37,5,12
2013,56,39,42,24
2013,56,41,2,2
2013,66,10,4,2
2013,69,110,1,1
2013,72,1,1,1
2013,72,3,1,1
2013,72,5,1,1
2013,72,19,1,1
2013,72,21,2,2
2013,72,23,2,1
2013,72,25,3,4
2013,72,31,6,2
2013,72,35,1,1
2013,72,51,6,2
2013,72,61,3,3
2013,72,63,2,2
2013,72,69,1,1
2013,72,71,1,1
2013,72,75,3,2
2013,72,89,1,1
2013,72,95,1,1
2013,72,97,2,5
2013,72,109,1,1
2013,72,113,2,3
2013,72,119,1,1
2013,72,121,1,1
2013,72,125,1,1
2013,72,127,10,8
2013,72,133,1,1
2013,72,137,1,1
2013,72,143,3,3
2013,72,153,1,1
2013,78,10,3,5
2014,1,1,3,4
2014,1,3,28,28
2014,1,5,2,3
2014,1,9,2,2
2014,1,13,4,1
2014,1,15,7,7
2014,1,17,1,1
2014,1,21,1,1
2014,1,27,2,2
2014,1,31,1,1
2014,1,33,9,7
2014,1,35,1,1
2014,1,43,10,13
2014,1,47,3,3
2014,1,49,5,6
2014,1,51,3,3
2014,1,53,1,1
2014,1,55,5,4
2014,1,57,4,9
2014,1,65,2,2
2014,1,67,1,1
2014,1,69,5,5
2014,1,71,4,5
2014,1,73,129,162
2014,1,77,8,11
2014,1,79,1,1
2014,1,81,47,56
2014,1,83,12,9
2014,1,87,3,6
2014,1,89,238,270
2014,1,95,24,15
2014,1,97,39,54
2014,1,101,17,19
2014,1,103,25,19
2014,1,109,2,4
2014,1,111,4,3
2014,1,113,3,3
2014,1,115,17,17
2014,1,117,22,16
2014,1,119,5,6
2014,1,121,4,4
2014,1,123,2,2
2014,1,125,33,44
2014,1,127,4,4
2014,2,13,1,1
2014,2,20,26,32
2014,2,68,1,1
2014,2,90,14,22
2014,2,100,1,1
2014,2,110,7,6
2014,2,122,26,5
2014,2,130,3,3
2014,2,150,1,1
2014,2,158,1,1
2014,2,170,5,5
2014,2,220,2,2
2014,2,275,3,2
2014,4,3,6,6
2014,4,5,117,124
2014,4,7,12,8
2014,4,9,8,4
2014,4,13,2694,2620
2014,4,15,33,14
2014,4,17,3,4
2014,4,19,815,750
2014,4,21,54,44
2014,4,23,2,2
2014,4,25,43,31
2014,4,27,9,11
2014,5,1,8,4
2014,5,3,1,1
2014,5,5,4,5
2014,5,7,63,72
2014,5,9,4,7
2014,5,15,7,5
2014,5,19,2,4
2014,5,23,5,4
2014,5,29,3,2
2014,5,31,16,13
2014,5,33,14,10
2014,5,37,3,2
2014,5,43,2,2
2014,5,45,39,41
2014,5,51,7,8
2014,5,53,2,1
2014,5,55,3,1
2014,5,57,1,1
2014,5,59,3,3
2014,5,63,2,2
2014,5,67,1,1
2014,5,69,1,1
2014,5,75,2,2
2014,5,77,1,1
2014,5,81,1,1
2014,5,83,4,3
2014,5,85,4,4
2014,5,87,1,1
2014,5,89,1,1
2014,5,93,2,2
2014,5,103,9,9
2014,5,107,2,2
2014,5,111,1,1
2014,5,113,1,1
2014,5,115,8,9
2014,5,119,81,97
2014,5,121,2,2
2014,5,123,2,2
2014,5,125,13,4
2014,5,129,1,1
2014,5,131,23,20
2014,5,133,1,1
2014,5,135,2,3
2014,5,143,96,113
2014,5,147,1,1
2014,6,1,7608,5112
2014,6,5,16,12
2014,6,7,40,41
2014,6,9,22,21
2014,6,13,2493,1560
2014,6,15,1,2
2014,6,17,276,164
2014,6,19,121,86
2014,6,21,2,2
2014,6,23,20,18
2014,6,25,7,7
2014,6,27,20,15
2014,6,29,170,129
2014,6,31,7,5
2014,6,33,6,7
2014,6,35,3,2
2014,6,37,6187,5706
2014,6,39,29,16
2014,6,41,887,512
2014,6,43,12,1
2014,6,45,26,22
2014,6,47,47,42
2014,6,51,20,7
2014,6,53,125,111
2014,6,55,104,65
2014,6,57,82,75
2014,6,59,4588,4000
2014,6,61,328,255
2014,6,63,41,23
2014,6,65,821,656
2014,6,67,546,440
