year,state_fips,county_fips,ai_patents,ai_inventors
2007,17,57,1,1
2007,17,65,15,11
2007,17,73,6,5
2007,17,77,3,3
2007,17,81,2,1
2007,17,89,65,49
2007,17,91,8,5
2007,17,93,19,5
2007,17,95,3,3
2007,17,97,114,112
2007,17,99,2,2
2007,17,107,1,1
2007,17,111,56,49
2007,17,113,4,4
2007,17,115,2,1
2007,17,117,1,1
2007,17,119,9,8
2007,17,123,5,3
2007,17,125,3,2
2007,17,131,2,2
2007,17,137,1,1
2007,17,139,1,1
2007,17,141,1,1
2007,17,143,51,57
2007,17,145,1,1
2007,17,161,9,6
2007,17,163,9,8
2007,17,167,5,4
2007,17,177,1,1
2007,17,179,16,16
2007,17,181,1,1
2007,17,189,9,9
2007,17,191,1,1
2007,17,195,1,1
2007,17,197,38,29
2007,17,201,4,4
2007,17,203,9,10
2007,18,3,14,15
2007,18,5,14,16
2007,18,11,7,5
2007,18,13,1,1
2007,18,19,1,1
2007,18,29,2,2
2007,18,31,2,1
2007,18,35,5,1
2007,18,39,6,3
2007,18,43,1,1
2007,18,47,1,1
2007,18,57,42,42
2007,18,59,5,3
2007,18,61,2,2
2007,18,63,10,7
2007,18,67,5,6
2007,18,73,1,2
2007,18,81,4,5
2007,18,85,6,7
2007,18,89,7,5
2007,18,91,2,2
2007,18,95,6,2
2007,18,97,40,38
2007,18,99,1,1
2007,18,105,5,6
2007,18,109,2,2
2007,18,127,3,2
2007,18,137,5,5
2007,18,141,16,9
2007,18,143,1,1
2007,18,157,23,31
2007,18,163,1,1
2007,18,167,5,4
2007,18,177,3,1
2007,18,183,2,2
2007,19,11,4,3
2007,19,13,2,4
2007,19,15,2,1
2007,19,49,4,2
2007,19,61,2,2
2007,19,79,1,1
2007,19,85,2,1
2007,19,95,1,2
2007,19,103,18,19
2007,19,105,2,2
2007,19,109,1,1
2007,19,113,38,61
2007,19,139,3,1
2007,19,153,17,32
2007,19,155,1,1
2007,19,163,11,8
2007,19,169,9,15
2007,19,171,1,1
2007,20,9,1,1
2007,20,11,1,1
2007,20,13,3,2
2007,20,19,1,1
2007,20,37,1,1
2007,20,45,7,8
2007,20,51,1,1
2007,20,79,2,2
2007,20,91,151,187
2007,20,103,1,1
2007,20,113,1,1
2007,20,119,4,1
2007,20,121,8,8
2007,20,155,2,2
2007,20,161,2,2
2007,20,169,1,1
2007,20,173,7,10
2007,20,209,4,3
2007,21,1,1,1
2007,21,5,1,1
2007,21,15,1,1
2007,21,17,1,1
2007,21,21,1,1
2007,21,29,1,1
2007,21,37,4,4
2007,21,49,4,4
2007,21,67,44,33
2007,21,73,2,3
2007,21,93,1,1
2007,21,97,1,1
2007,21,111,17,32
2007,21,113,7,6
2007,21,117,1,1
2007,21,143,1,1
2007,21,151,1,1
2007,21,185,3,4
2007,21,209,7,8
2007,21,211,2,2
2007,21,225,1,1
2007,21,227,3,2
2007,21,239,8,6
2007,22,5,2,3
2007,22,15,3,2
2007,22,33,11,13
2007,22,51,3,2
2007,22,55,2,2
2007,22,61,3,3
2007,22,71,8,6
2007,22,79,1,1
2007,22,103,5,7
2007,22,125,1,1
2007,23,5,18,17
2007,23,9,3,2
2007,23,13,1,1
2007,23,15,1,1
2007,23,17,12,9
2007,23,19,4,5
2007,23,23,1,1
2007,23,31,6,7
2007,24,1,3,4
2007,24,3,44,52
2007,24,5,32,38
2007,24,9,10,8
2007,24,11,1,1
2007,24,13,21,20
2007,24,15,3,3
2007,24,17,6,3
2007,24,19,1,1
2007,24,21,26,23
2007,24,23,2,1
2007,24,25,10,13
2007,24,27,69,68
2007,24,31,244,248
2007,24,33,59,56
2007,24,35,1,1
2007,24,37,2,3
2007,24,41,2,2
2007,24,43,7,2
2007,24,47,1,1
2007,24,510,41,34
2007,25,1,11,13
2007,25,3,14,6
2007,25,5,35,22
2007,25,7,1,1
2007,25,9,162,119
2007,25,11,2,2
2007,25,13,10,10
2007,25,15,22,20
2007,25,17,1192,1240
2007,25,21,291,228
2007,25,23,42,28
2007,25,25,168,119
2007,25,27,207,179
2007,26,5,1,1
2007,26,21,22,16
2007,26,25,1,1
2007,26,35,1,1
2007,26,43,1,1
2007,26,45,2,2
2007,26,49,13,13
2007,26,55,2,3
2007,26,61,4,4
2007,26,65,15,16
2007,26,71,4,1
2007,26,75,2,2
2007,26,77,4,4
2007,26,81,17,25
2007,26,87,3,4
2007,26,91,2,2
2007,26,93,28,26
2007,26,99,36,34
2007,26,107,1,1
2007,26,111,4,10
2007,26,115,2,2
2007,26,117,1,1
2007,26,121,1,1
2007,26,123,1,1
2007,26,125,196,235
2007,26,137,1,1
2007,26,139,34,31
2007,26,149,8,6
2007,26,155,1,1
2007,26,159,5,3
2007,26,161,114,139
2007,26,163,107,128
2007,26,165,3,3
2007,27,3,57,48
2007,27,5,1,1
2007,27,7,1,1
2007,27,9,1,1
2007,27,17,1,1
2007,27,19,9,10
2007,27,25,1,1
2007,27,27,1,1
2007,27,33,32,27
2007,27,37,61,49
2007,27,39,13,8
2007,27,45,7,5
2007,27,47,1,1
2007,27,49,30,7
2007,27,53,252,272
2007,27,59,1,1
2007,27,85,1,4
2007,27,99,1,1
2007,27,103,2,2
2007,27,109,307,314
2007,27,111,2,1
2007,27,123,76,65
2007,27,131,2,3
2007,27,133,1,1
2007,27,137,1,1
2007,27,139,25,26
2007,27,141,5,4
2007,27,145,1,1
2007,27,147,2,3
2007,27,149,1,1
2007,27,157,5,4
2007,27,161,1,1
2007,27,163,41,43
2007,27,169,25,2
2007,27,171,10,8
2007,28,33,2,2
2007,28,35,1,2
2007,28,39,1,2
2007,28,45,2,2
2007,28,47,1,1
2007,28,49,4,5
2007,28,59,1,1
2007,28,71,1,1
2007,28,75,1,1
2007,28,87,1,1
2007,28,89,1,1
2007,28,99,2,3
2007,28,105,1,1
2007,28,121,2,3
2007,29,19,5,6
2007,29,29,1,1
2007,29,37,8,6
2007,29,47,4,5
2007,29,49,1,1
2007,29,65,1,1
2007,29,71,2,2
2007,29,95,60,55
2007,29,97,1,1
2007,29,99,3,4
2007,29,101,15,14
2007,29,107,11,2
2007,29,113,1,1
2007,29,117,3,1
2007,29,125,1,1
2007,29,131,2,2
2007,29,159,1,1
2007,29,161,3,3
2007,29,165,9,7
2007,29,183,19,14
2007,29,189,117,142
2007,29,209,5,2
2007,29,213,1,1
2007,29,217,1,2
2007,29,229,1,1
2007,29,510,4,4
2007,30,9,4,1
2007,30,31,4,17
2007,30,63,2,2
2007,30,81,1,1
2007,30,111,1,2
2007,31,41,1,1
2007,31,47,1,1
2007,31,55,33,32
2007,31,109,8,9
2007,31,153,2,4
2007,31,175,1,1
2007,32,3,75,72
2007,32,5,7,5
2007,32,31,46,50
2007,32,510,5,4
2007,33,3,4,4
2007,33,5,2,2
2007,33,9,20,14
2007,33,11,141,124
2007,33,13,18,12
2007,33,15,84,69
2007,33,17,8,12
2007,34,1,3,3
2007,34,3,152,108
2007,34,5,117,33
2007,34,7,86,36
2007,34,9,1,1
2007,34,11,19,2
2007,34,13,68,50
2007,34,15,53,18
2007,34,17,78,62
2007,34,19,34,30
2007,34,21,188,157
2007,34,23,217,180
2007,34,25,192,187
2007,34,27,153,133
2007,34,29,23,17
2007,34,31,21,18
2007,34,33,3,3
2007,34,35,117,81
2007,34,37,40,30
2007,34,39,132,109
2007,34,41,34,16
2007,35,1,50,71
2007,35,7,1,2
2007,35,13,9,10
2007,35,28,12,29
2007,35,39,3,3
2007,35,43,15,14
2007,35,47,1,1
2007,35,49,51,16
2007,35,53,1,1
2007,35,61,1,1
2007,36,1,41,34
2007,36,5,20,10
2007,36,7,49,56
2007,36,9,2,4
2007,36,11,11,10
2007,36,13,2,2
2007,36,15,11,9
2007,36,19,1,1
2007,36,21,7,6
2007,36,23,7,7
2007,36,27,302,288
2007,36,29,21,30
2007,36,31,2,2
2007,36,35,7,4
2007,36,37,3,2
2007,36,43,1,1
2007,36,45,4,1
2007,36,47,95,85
2007,36,51,7,7
2007,36,53,1,1
2007,36,55,277,318
2007,36,57,1,1
2007,36,59,133,105
2007,36,61,549,471
2007,36,63,1,1
2007,36,65,9,13
2007,36,67,34,43
2007,36,69,21,12
2007,36,71,32,28
2007,36,73,1,1
2007,36,75,1,1
2007,36,79,78,53
2007,36,83,16,16
2007,36,85,11,10
2007,36,87,50,37
2007,36,89,48,23
2007,36,91,81,78
2007,36,93,82,84
2007,36,95,1,1
2007,36,97,1,1
2007,36,101,11,15
2007,36,103,125,124
2007,36,105,3,2
2007,36,107,14,14
2007,36,109,47,49
2007,36,111,73,55
2007,36,113,1,1
2007,36,115,2,1
2007,36,117,48,24
2007,36,119,691,589
2007,37,1,5,4
2007,37,21,2,2
2007,37,25,7,4
2007,37,35,1,4
2007,37,37,5,5
2007,37,45,1,1
2007,37,51,3,4
2007,37,53,1,1
2007,37,55,3,4
2007,37,57,1,1
2007,37,63,173,121
2007,37,65,1,1
2007,37,67,8,15
2007,37,71,3,3
2007,37,81,6,7
2007,37,85,3,2
2007,37,89,3,3
2007,37,97,6,5
2007,37,101,6,5
2007,37,109,4,2
2007,37,119,78,127
2007,37,125,1,2
2007,37,129,6,3
2007,37,135,140,84
2007,37,145,3,2
2007,37,147,2,2
2007,37,159,1,1
2007,37,179,16,15
2007,37,183,637,690
2007,37,189,5,3
2007,37,193,1,1
2007,37,197,1,1
2007,38,17,8,10
2007,38,21,1,1
2007,38,31,1,1
2007,38,77,1,1
2007,38,97,1,2
2007,39,7,2,1
2007,39,9,2,2
2007,39,13,1,1
2007,39,17,7,6
2007,39,21,2,2
2007,39,23,2,2
2007,39,25,3,3
2007,39,27,5,4
2007,39,29,3,2
2007,39,35,92,101
2007,39,37,2,2
2007,39,39,1,1
2007,39,41,15,15
2007,39,45,7,7
2007,39,49,52,76
2007,39,55,13,7
2007,39,57,9,10
2007,39,59,2,1
2007,39,61,52,78
2007,39,63,1,1
2007,39,67,1,1
2007,39,77,1,1
2007,39,83,2,2
2007,39,85,43,21
2007,39,89,5,3
2007,39,91,1,1
2007,39,93,14,15
2007,39,95,5,5
2007,39,97,5,3
2007,39,103,6,7
2007,39,107,6,11
2007,39,109,2,3
2007,39,113,21,21
2007,39,123,1,1
2007,39,129,1,1
2007,39,133,19,14
2007,39,135,1,1
2007,39,137,1,2
2007,39,139,3,2
2007,39,141,3,3
2007,39,151,32,67
2007,39,153,48,42
2007,39,157,6,4
2007,39,159,2,2
2007,39,165,20,20
2007,39,169,6,5
2007,40,11,1,1
2007,40,27,4,3
2007,40,37,2,2
2007,40,71,2,2
2007,40,109,6,6
2007,40,117,1,1
2007,40,119,2,6
2007,40,137,2,5
2007,40,143,13,17
2007,40,147,3,5
2007,41,3,54,60
2007,41,5,92,52
2007,41,9,2,2
2007,41,15,2,2
2007,41,17,8,11
2007,41,25,2,1
2007,41,27,3,2
2007,41,29,3,3
2007,41,35,1,1
2007,41,39,37,25
2007,41,41,4,3
2007,41,43,16,19
2007,41,47,8,9
2007,41,51,277,280
2007,41,53,2,2
2007,41,59,4,1
2007,41,67,223,241
2007,41,71,8,8
2007,42,3,173,241
2007,42,5,2,1
2007,42,7,8,9
2007,42,11,5,6
2007,42,13,3,4
2007,42,15,1,1
2007,42,17,116,64
2007,42,19,8,5
2007,42,21,1,1
2007,42,27,22,21
2007,42,29,76,74
2007,42,33,3,2
2007,42,35,1,1
2007,42,41,3,4
2007,42,43,4,4
2007,42,45,60,53
2007,42,49,10,12
2007,42,51,2,2
2007,42,55,1,1
2007,42,69,5,5
2007,42,71,10,8
2007,42,73,8,5
2007,42,75,1,2
2007,42,77,12,16
2007,42,79,3,3
2007,42,81,1,4
2007,42,83,1,1
2007,42,89,2,2
2007,42,91,94,97
2007,42,95,41,26
2007,42,101,95,54
2007,42,105,1,1
2007,42,111,1,1
2007,42,115,3,2
2007,42,117,1,1
2007,42,121,8,6
2007,42,125,11,12
2007,42,129,16,16
2007,42,133,15,17
2007,44,1,3,3
2007,44,3,3,3
2007,44,5,7,6
2007,44,7,43,32
2007,44,9,7,7
2007,45,3,2,2
2007,45,7,3,4
2007,45,9,1,1
2007,45,13,1,2
2007,45,15,1,1
2007,45,19,7,4
2007,45,23,1,1
2007,45,35,1,1
2007,45,45,17,25
2007,45,63,5,7
2007,45,67,1,1
2007,45,69,1,1
2007,45,77,3,4
2007,45,79,16,5
2007,45,83,2,2
2007,45,91,10,6
2007,46,11,1,4
2007,46,29,1,1
2007,46,77,1,1
2007,46,99,1,1
2007,46,103,2,2
2007,47,1,7,12
2007,47,9,6,4
2007,47,19,2,2
2007,47,37,19,26
2007,47,61,1,1
2007,47,65,2,4
2007,47,69,2,2
2007,47,93,36,56
2007,47,97,2,1
2007,47,105,9,6
2007,47,107,2,2
2007,47,119,4,3
2007,47,141,2,2
2007,47,145,2,1
2007,47,149,6,10
2007,47,157,31,32
2007,47,163,2,1
2007,47,165,4,5
2007,47,167,1,1
2007,47,169,1,1
2007,47,179,1,3
2007,47,187,9,12
2007,48,3,1,2
2007,48,21,10,6
2007,48,27,1,1
2007,48,29,130,197
2007,48,37,1,3
2007,48,39,21,18
2007,48,41,10,11
2007,48,53,4,4
2007,48,71,1,1
2007,48,85,179,189
2007,48,91,9,8
2007,48,113,250,284
2007,48,121,58,58
2007,48,123,1,1
2007,48,135,1,1
2007,48,139,2,2
2007,48,143,1,1
2007,48,147,1,1
2007,48,157,55,54
2007,48,163,1,1
2007,48,167,10,9
2007,48,171,3,1
2007,48,181,1,1
2007,48,183,1,1
2007,48,201,199,292
2007,48,203,1,1
2007,48,209,44,28
2007,48,215,1,1
2007,48,231,5,5
2007,48,257,7,8
2007,48,259,16,12
2007,48,293,1,1
2007,48,303,3,3
2007,48,309,2,2
2007,48,325,2,2
2007,48,329,4,4
2007,48,339,24,24
2007,48,355,3,2
2007,48,363,1,1
2007,48,367,2,3
2007,48,375,5,3
2007,48,397,10,13
2007,48,401,1,1
2007,48,407,2,2
2007,48,423,3,4
2007,48,427,1,1
2007,48,439,93,82
2007,48,441,1,1
2007,48,451,1,1
2007,48,453,935,1006
2007,48,469,2,1
2007,48,473,1,1
2007,48,477,1,2
2007,48,491,316,251
2007,48,493,2,2
2007,48,497,1,1
2007,49,3,2,3
2007,49,5,3,3
2007,49,11,19,18
2007,49,35,111,135
2007,49,43,3,1
2007,49,45,1,1
2007,49,49,131,122
2007,49,51,8,5
2007,49,57,5,5
2007,50,1,2,2
2007,50,3,1,1
2007,50,5,9,8
2007,50,7,131,156
2007,50,11,13,8
2007,50,13,2,2
2007,50,15,5,4
2007,50,19,4,1
2007,50,21,2,2
2007,50,23,11,8
2007,50,25,1,1
2007,50,27,5,6
2007,51,3,1,1
2007,51,13,82,47
2007,51,15,3,1
2007,51,19,2,2
2007,51,31,2,1
2007,51,33,1,1
2007,51,41,19,7
2007,51,47,1,1
2007,51,59,187,207
2007,51,61,8,6
2007,51,69,1,1
2007,51,73,1,1
2007,51,79,2,2
2007,51,85,4,4
2007,51,87,4,3
2007,51,99,6,4
2007,51,107,107,100
2007,51,121,11,19
2007,51,137,1,1
2007,51,153,10,12
2007,51,157,1,1
2007,51,187,1,1
2007,51,199,2,3
2007,51,510,37,39
2007,51,540,79,24
2007,51,550,3,3
2007,51,600,48,40
2007,51,610,31,15
2007,51,630,9,7
2007,51,650,6,6
2007,51,660,1,2
2007,51,680,2,2
2007,51,683,11,10
2007,51,690,1,1
2007,51,700,2,2
2007,51,710,10,3
2007,51,740,2,1
2007,51,760,20,16
2007,51,770,4,6
2007,51,775,5,5
2007,51,790,1,1
2007,51,800,2,2
2007,51,810,6,6
2007,51,830,5,5
2007,51,840,3,1
2007,53,5,9,10
2007,53,7,1,1
2007,53,9,3,4
2007,53,11,96,68
2007,53,15,7,2
2007,53,17,1,1
2007,53,21,3,1
2007,53,25,1,1
2007,53,29,9,8
2007,53,31,3,4
2007,53,33,2206,3594
2007,53,35,44,32
2007,53,37,1,1
2007,53,39,4,3
2007,53,41,1,1
2007,53,43,1,1
2007,53,45,1,1
2007,53,53,52,40
2007,53,55,2,2
2007,53,57,2,2
2007,53,59,7,1
2007,53,61,147,135
2007,53,63,18,35
2007,53,67,14,9
2007,53,71,1,1
2007,53,73,9,8
2007,53,75,7,8
2007,53,77,1,1
2007,54,37,6,4
2007,54,39,2,3
2007,54,49,2,1
2007,54,59,2,2
2007,54,61,9,12
2007,54,69,1,1
2007,54,77,1,1
2007,54,79,1,1
2007,54,81,1,1
2007,54,83,1,1
2007,55,5,1,1
2007,55,7,2,2
2007,55,9,4,2
2007,55,17,5,1
2007,55,19,8,1
2007,55,25,88,101
2007,55,27,1,1
2007,55,31,2,1
2007,55,35,5,4
2007,55,47,1,1
2007,55,49,1,1
2007,55,55,5,6
2007,55,59,8,8
2007,55,63,2,2
2007,55,71,2,1
2007,55,79,40,37
2007,55,85,1,1
2007,55,87,5,12
2007,55,89,6,5
2007,55,93,2,2
2007,55,101,6,10
2007,55,103,1,1
2007,55,105,2,2
2007,55,109,8,6
2007,55,115,1,2
2007,55,117,4,4
2007,55,127,2,2
2007,55,131,19,14
2007,55,133,80,89
2007,55,135,3,2
2007,55,139,14,17
2007,55,141,1,1
2007,56,5,2,3
2007,56,13,1,1
2007,56,21,1,2
2007,56,25,1,4
2007,56,29,1,1
2007,56,35,1,1
2007,56,39,3,3
2007,72,5,2,2
2007,72,23,1,1
2007,72,51,1,1
2007,72,61,1,1
2007,72,97,2,4
2007,72,125,1,1
2007,72,145,2,2
2008,1,15,1,1
2008,1,51,2,2
2008,1,71,1,1
2008,1,73,16,21
2008,1,77,3,3
2008,1,81,5,7
2008,1,83,3,3
2008,1,89,22,32
2008,1,95,3,2
2008,1,97,1,1
2008,1,101,2,7
2008,1,115,1,1
2008,1,117,4,4
2008,1,123,1,1
2008,1,125,7,3
2008,2,20,2,2
2008,2,130,1,1
2008,4,5,6,5
2008,4,11,1,1
2008,4,13,281,349
2008,4,17,2,2
2008,4,19,161,236
2008,4,21,3,3
2008,4,25,5,6
2008,5,7,5,8
2008,5,45,3,3
2008,5,51,2,2
2008,5,103,1,1
2008,5,105,1,1
2008,5,119,1,3
2008,5,125,1,1
2008,5,135,1,1
2008,5,143,2,2
2008,6,1,1234,935
2008,6,7,1,1
2008,6,9,3,2
2008,6,13,271,236
2008,6,17,23,19
2008,6,19,14,12
2008,6,21,1,1
2008,6,23,3,3
2008,6,27,6,3
2008,6,29,8,12
2008,6,31,2,1
2008,6,33,1,1
2008,6,37,731,851
2008,6,39,6,6
2008,6,41,129,108
2008,6,45,2,2
2008,6,47,11,9
2008,6,53,10,12
2008,6,55,7,7
2008,6,57,14,15
2008,6,59,440,490
2008,6,61,53,42
2008,6,63,5,6
2008,6,65,87,75
2008,6,67,68,72
2008,6,69,9,5
2008,6,71,56,54
2008,6,73,690,917
2008,6,75,1072,830
2008,6,77,21,15
2008,6,79,18,11
2008,6,81,1151,903
2008,6,83,80,109
2008,6,85,3937,4563
2008,6,87,139,122
2008,6,89,2,2
2008,6,91,1,1
2008,6,93,1,1
2008,6,95,11,10
2008,6,97,57,42
2008,6,99,6,5
2008,6,105,1,1
2008,6,107,4,5
2008,6,111,86,86
2008,6,113,16,19
2008,6,115,5,5
2008,8,1,55,51
2008,8,5,59,64
2008,8,13,193,241
2008,8,14,40,31
2008,8,29,1,1
2008,8,31,49,50
2008,8,35,52,47
2008,8,37,1,1
2008,8,39,2,2
2008,8,41,77,68
2008,8,45,1,1
2008,8,59,46,43
2008,8,67,2,2
2008,8,69,96,99
2008,8,77,7,5
2008,8,93,2,1
2008,8,97,3,2
2008,8,101,1,1
2008,8,107,2,3
2008,8,113,2,2
2008,8,117,4,3
2008,8,119,4,4
2008,8,123,22,23
2008,9,1,331,220
2008,9,3,91,126
2008,9,5,36,23
2008,9,7,20,18
2008,9,9,105,91
2008,9,11,9,10
2008,9,13,32,25
2008,9,15,6,7
2008,10,3,46,52
2008,10,5,2,2
2008,11,1,86,69
2008,12,1,23,35
2008,12,5,1,1
2008,12,9,37,60
2008,12,11,92,68
2008,12,15,3,3
2008,12,17,2,1
2008,12,19,3,5
2008,12,21,5,4
2008,12,23,15,1
2008,12,31,21,27
2008,12,33,2,3
2008,12,35,4,4
2008,12,53,1,1
2008,12,57,76,65
2008,12,61,5,1
2008,12,69,5,7
2008,12,71,11,8
2008,12,73,27,19
2008,12,81,10,15
2008,12,83,3,3
2008,12,85,8,9
2008,12,86,51,46
2008,12,87,5,5
2008,12,91,2,3
2008,12,95,67,94
2008,12,97,4,4
2008,12,99,169,133
2008,12,101,18,15
2008,12,103,44,51
2008,12,105,8,6
2008,12,107,2,2
2008,12,109,11,13
2008,12,111,1,1
2008,12,113,2,2
2008,12,115,13,10
2008,12,117,44,53
2008,12,127,8,8
2008,12,129,4,3
2008,13,13,1,1
2008,13,45,2,7
2008,13,47,1,1
2008,13,51,1,1
2008,13,57,30,19
2008,13,59,7,10
2008,13,63,2,2
2008,13,67,128,85
2008,13,73,1,1
2008,13,77,7,6
2008,13,89,66,35
2008,13,97,5,4
2008,13,103,1,1
2008,13,113,4,4
2008,13,117,41,32
2008,13,121,294,269
2008,13,127,2,1
2008,13,135,138,109
2008,13,137,1,1
2008,13,139,4,3
2008,13,157,7,4
2008,13,187,2,2
2008,13,195,1,1
2008,13,211,1,1
2008,13,219,2,4
2008,13,223,16,4
2008,13,241,1,1
2008,13,245,1,1
2008,13,247,3,4
2008,13,255,2,3
2008,13,285,2,2
2008,13,297,4,2
2008,13,299,1,1
2008,13,311,1,1
2008,15,1,5,4
2008,15,3,33,29
2008,15,7,1,4
2008,15,9,7,3
2008,16,1,76,76
2008,16,5,3,3
2008,16,17,1,1
2008,16,19,2,6
2008,16,27,4,4
2008,16,45,1,1
2008,16,55,1,2
2008,16,57,7,8
2008,16,65,1,1
2008,16,69,1,1
2008,16,81,1,1
2008,16,83,2,2
2008,17,7,1,1
2008,17,19,60,67
2008,17,21,1,1
2008,17,31,390,442
2008,17,37,3,2
2008,17,43,146,128
2008,17,47,1,1
2008,17,57,1,1
2008,17,63,1,1
2008,17,65,14,8
2008,17,75,1,1
2008,17,77,1,1
2008,17,83,2,2
2008,17,85,1,1
2008,17,89,40,40
2008,17,91,3,4
2008,17,93,13,9
2008,17,97,108,97
2008,17,99,2,2
2008,17,111,43,38
2008,17,113,8,3
2008,17,115,1,1
2008,17,119,13,11
2008,17,123,1,1
2008,17,125,1,1
2008,17,143,39,55
2008,17,147,1,1
2008,17,149,1,1
2008,17,161,3,3
2008,17,163,7,7
2008,17,167,5,1
2008,17,179,14,27
2008,17,183,1,1
2008,17,189,9,8
2008,17,197,34,24
2008,17,201,1,3
2008,17,203,12,13
2008,18,3,6,10
2008,18,5,9,15
2008,18,11,5,5
2008,18,13,4,3
2008,18,19,1,1
2008,18,29,1,6
2008,18,31,1,3
2008,18,35,3,4
2008,18,39,2,2
2008,18,43,2,2
2008,18,47,2,2
2008,18,57,34,23
2008,18,59,6,4
2008,18,63,11,4
2008,18,67,3,5
2008,18,73,1,1
2008,18,75,1,1
2008,18,81,4,5
2008,18,85,4,5
2008,18,89,11,9
2008,18,91,4,2
2008,18,95,5,3
2008,18,97,44,40
2008,18,105,3,3
2008,18,113,1,1
2008,18,127,2,2
2008,18,131,2,3
2008,18,137,3,16
2008,18,139,1,1
2008,18,141,12,12
2008,18,145,1,1
2008,18,157,28,39
2008,18,163,1,1
2008,18,167,1,1
2008,18,181,1,1
2008,19,11,1,1
2008,19,13,1,1
2008,19,25,1,1
2008,19,49,3,1
2008,19,57,2,2
2008,19,61,4,10
2008,19,85,1,1
2008,19,97,1,1
2008,19,101,4,3
2008,19,103,13,13
2008,19,105,1,1
2008,19,109,3,1
2008,19,113,33,63
2008,19,121,2,2
2008,19,125,1,1
2008,19,127,3,3
2008,19,153,17,27
2008,19,157,1,1
2008,19,169,14,12
2008,19,193,2,3
2008,20,15,4,4
2008,20,45,8,7
2008,20,59,4,2
2008,20,91,170,199
2008,20,109,1,2
2008,20,121,4,2
2008,20,143,3,2
2008,20,161,4,3
2008,20,169,3,2
2008,20,173,18,28
2008,20,177,3,2
2008,20,191,1,2
2008,20,209,5,3
2008,21,1,3,1
2008,21,5,1,1
2008,21,15,3,3
2008,21,17,1,1
2008,21,37,1,1
2008,21,49,1,1
2008,21,57,1,1
2008,21,67,30,57
2008,21,101,1,1
2008,21,111,15,29
2008,21,113,3,3
2008,21,117,1,1
2008,21,151,1,1
2008,21,185,2,2
2008,21,209,6,6
2008,21,215,1,1
2008,21,239,2,2
2008,22,5,1,1
2008,22,17,2,1
2008,22,19,1,1
2008,22,33,5,9
2008,22,51,3,5
2008,22,55,1,5
2008,22,57,2,1
2008,22,61,2,4
2008,22,71,3,5
2008,22,73,1,1
2008,22,79,2,3
2008,22,103,6,8
2008,22,109,2,1
2008,22,117,1,1
2008,23,5,14,9
2008,23,9,1,1
2008,23,11,8,4
2008,23,13,2,2
2008,23,15,1,1
2008,23,17,22,18
2008,23,19,6,7
2008,23,23,2,2
2008,23,27,1,1
2008,23,31,2,2
2008,24,3,39,35
2008,24,5,20,23
2008,24,9,3,1
2008,24,13,12,10
2008,24,15,8,6
2008,24,17,5,3
2008,24,19,1,1
2008,24,21,21,18
2008,24,25,6,9
2008,24,27,45,40
2008,24,29,1,1
2008,24,31,183,199
2008,24,33,40,35
2008,24,37,3,3
2008,24,41,2,4
2008,24,43,4,4
2008,24,45,3,2
2008,24,47,3,1
2008,24,510,32,37
2008,25,1,12,17
2008,25,3,13,6
2008,25,5,26,24
2008,25,7,2,1
2008,25,9,148,128
2008,25,11,4,3
2008,25,13,7,10
2008,25,15,31,21
2008,25,17,1166,1226
2008,25,21,259,221
2008,25,23,25,22
2008,25,25,140,109
2008,25,27,166,154
2008,26,5,1,1
2008,26,17,1,1
2008,26,21,16,16
2008,26,25,1,1
2008,26,29,1,1
2008,26,35,1,1
2008,26,37,2,2
2008,26,41,1,1
2008,26,49,22,22
2008,26,55,1,1
2008,26,57,1,1
2008,26,61,1,1
2008,26,65,11,11
2008,26,67,2,2
2008,26,77,6,10
2008,26,81,12,18
2008,26,87,2,2
2008,26,91,5,3
2008,26,93,26,26
2008,26,99,63,50
2008,26,103,2,2
2008,26,107,3,2
2008,26,111,3,2
2008,26,115,1,1
2008,26,121,1,1
2008,26,123,1,1
2008,26,125,236,285
2008,26,127,1,1
2008,26,137,5,4
2008,26,139,27,33
2008,26,145,6,3
2008,26,147,2,3
2008,26,149,2,2
2008,26,155,2,1
2008,26,159,3,2
2008,26,161,173,168
2008,26,163,111,108
2008,26,165,5,4
2008,27,3,53,48
2008,27,5,1,1
2008,27,7,1,1
2008,27,9,4,1
2008,27,13,2,2
2008,27,17,3,2
2008,27,19,19,14
2008,27,21,2,1
2008,27,23,1,1
2008,27,25,4,5
2008,27,27,5,2
2008,27,33,35,34
2008,27,35,2,4
2008,27,37,57,54
2008,27,39,35,12
2008,27,45,5,3
2008,27,49,46,10
2008,27,53,247,293
2008,27,59,1,1
2008,27,75,1,1
2008,27,93,1,1
2008,27,95,1,1
2008,27,99,2,1
2008,27,109,439,360
2008,27,111,1,1
2008,27,123,62,53
2008,27,127,2,3
2008,27,131,8,10
2008,27,137,6,7
2008,27,139,26,19
2008,27,141,5,6
2008,27,145,3,3
2008,27,147,1,1
2008,27,157,5,6
2008,27,161,1,2
2008,27,163,43,50
2008,27,169,5,2
2008,27,171,5,3
2008,28,29,1,1
2008,28,33,1,2
2008,28,35,1,2
2008,28,45,1,1
2008,28,47,1,2
2008,28,49,3,3
2008,28,71,1,2
2008,28,89,3,2
2008,28,105,1,1
2008,28,109,1,1
2008,29,19,16,11
2008,29,27,1,1
2008,29,29,1,1
2008,29,37,6,6
2008,29,43,1,1
2008,29,47,13,7
